target,scenario,warmup,stoptime,interval,replication,seed,runType,testPattern,nowarning,nogui,durationLog,stepLog,w1,w2,w3,w4,w5,historyLength,lr,beta1,beta2,epsilon,adam_improvement,adam_split_target,adam_offset_target,maxsize,maxtrainstep,tabu_improvement,tabu_split_target,tabu_offset_target,nonstationary,iteration
rsssll_rssl_rsslll_rrsl,4,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssslll_rssll_rsssl_rrssl,4,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssll_rrssl_rrsslll,4,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsll_rsl_rssslll_rrsssll,4,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rslll_rsl_rrslll_rsl,4,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsssl_rsl,4,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rssslll_rrsssl_rsslll,4,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrslll_rssll_rsl_rssssll,4,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssl_rrsslll_rsl_rrsll,4,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrsl_rsssl_rrsl,4,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssssl_rsll_rrssl,4,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssl_rssssl_rssll,4,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsssll_rsl_rsl_rrsll,4,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rsl_rrsslll_rsssll,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsl_rssslll_rssssl,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rssssll_rsl_rssll,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssl_rrsll_rsl_rsslll,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssll,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsll_rsl_rslll,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrssl_rssslll_rrssll,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrssl_rrssl_rrsslll_rrsslll,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssssl,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsslll_rrsll_rsssl_rrsslll,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsll_rssl_rsssll_rsl,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssslll_rrsssl_rsssssl_rsl,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssll_rssl_rsslll_rrsl,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssslll_rssll_rsssl_rrssl,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssll_rrssl_rrsslll,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsll_rsl_rssslll_rrsssll,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rslll_rsl_rrslll_rsl,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsssl_rsl,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rssslll_rrsssl_rsslll,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrslll_rssll_rsl_rssssll,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssl_rrsslll_rsl_rrsll,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrsl_rsssl_rrsl,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssssl_rsll_rrssl,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssl_rssssl_rssll,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsssll_rsl_rsl_rrsll,5,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rsl_rrsslll_rsssll,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsl_rssslll_rssssl,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rssssll_rsl_rssll,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssl_rrsll_rsl_rsslll,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssll,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsll_rsl_rslll,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrssl_rssslll_rrssll,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrssl_rrssl_rrsslll_rrsslll,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssssl,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsslll_rrsll_rsssl_rrsslll,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsll_rssl_rsssll_rsl,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssslll_rrsssl_rsssssl_rsl,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssll_rssl_rsslll_rrsl,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssslll_rssll_rsssl_rrssl,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssll_rrssl_rrsslll,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsll_rsl_rssslll_rrsssll,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rslll_rsl_rrslll_rsl,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsssl_rsl,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rssslll_rrsssl_rsslll,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrslll_rssll_rsl_rssssll,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssl_rrsslll_rsl_rrsll,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrsl_rsssl_rrsl,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssssl_rsll_rrssl,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssl_rssssl_rssll,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsssll_rsl_rsl_rrsll,6,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rsl_rrsslll_rsssll,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsl_rssslll_rssssl,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rssssll_rsl_rssll,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssl_rrsll_rsl_rsslll,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssll,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsll_rsl_rslll,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrssl_rssslll_rrssll,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrssl_rrssl_rrsslll_rrsslll,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssssl,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsslll_rrsll_rsssl_rrsslll,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsll_rssl_rsssll_rsl,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssslll_rrsssl_rsssssl_rsl,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssll_rssl_rsslll_rrsl,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssslll_rssll_rsssl_rrssl,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssll_rrssl_rrsslll,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsll_rsl_rssslll_rrsssll,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rslll_rsl_rrslll_rsl,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsssl_rsl,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rssslll_rrsssl_rsslll,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrslll_rssll_rsl_rssssll,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssl_rrsslll_rsl_rrsll,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrsl_rsssl_rrsl,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssssl_rsll_rrssl,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssl_rssssl_rssll,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsssll_rsl_rsl_rrsll,7,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rsl_rrsslll_rsssll,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsl_rssslll_rssssl,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssssl_rssssll_rsl_rssll,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssl_rrsll_rsl_rsslll,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssll,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rrsll_rsl_rslll,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrssl_rssslll_rrssll,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrssl_rrssl_rrsslll_rrsslll,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsl_rrssssl,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsslll_rrsll_rsssl_rrsslll,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsll_rssl_rsssll_rsl,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssslll_rrsssl_rsssssl_rsl,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsssll_rssl_rsslll_rrsl,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssslll_rssll_rsssl_rrssl,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssll_rrssl_rrsslll,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsll_rsl_rssslll_rrsssll,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rslll_rsl_rrslll_rsl,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsl_rsssl_rsl,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rssslll_rrsssl_rsslll,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrslll_rssll_rsl_rssssll,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssl_rrsslll_rsl_rrsll,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rssll_rrsl_rsssl_rrsl,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssssl_rsll_rrssl,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rsl_rsssl_rssssl_rssll,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
rrsssll_rsl_rsl_rrsll,8,600,1800,1200,5,0,multi,0,TRUE,TRUE,TRUE,TRUE,1,0,0,0,0,500,3,0.4,0.9,1.00E-08,10,TRUE,FALSE,5,50,10,TRUE,FALSE,FALSE,1
